zip,member,piece_name,block,record_idx,record_kind,n_points,point_idx,a,b,c,e,x,y,in_real,nearest_perim_units,nearest_perim_in,nearest_perim_mm,nearest_dxf14_in,block_check_line_table
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70C.tmp,2303-B1-INMO-5-SP24,0,13,2,2,1,-1,1,0,1,591089,366728,1,23787.7,2.3788,60.42,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,4,2,2,0,-1,1,0,0,26214,55581,1,26190.9,2.6191,66.52,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,4,2,2,1,-1,1,0,0,78641,55581,1,26089.7,2.6090,66.27,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,0,-1,1,0,1,60013,16607,1,14133.9,1.4134,35.90,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,1,-1,1,0,1,58328,16280,1,14424.3,1.4424,36.64,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,2,-1,1,0,1,56723,16010,1,14688.6,1.4689,37.31,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,3,-1,1,0,1,55193,15788,1,14821.5,1.4821,37.65,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,4,-1,1,0,1,53737,15618,1,14984.7,1.4985,38.06,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,5,-1,1,0,1,52350,15493,1,15058.0,1.5058,38.25,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,6,-1,1,0,1,51028,15414,1,15138.8,1.5139,38.45,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,7,-1,1,0,1,48570,15378,1,15298.8,1.5299,38.86,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,8,-1,1,0,1,46333,15493,1,15473.2,1.5473,39.30,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,9,-1,1,0,1,44291,15739,1,15666.9,1.5667,39.79,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,10,-1,1,0,1,42417,16099,1,15473.6,1.5474,39.30,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,11,-1,1,0,1,40681,16553,1,15327.5,1.5328,38.93,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,12,-1,1,0,1,38188,17403,1,15170.4,1.5170,38.53,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,13,-1,1,0,1,35862,18367,1,15021.9,1.5022,38.16,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,14,-1,1,0,1,33123,19583,1,14805.7,1.4806,37.61,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,15,-1,1,0,1,30291,20736,1,14189.9,1.4190,36.04,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,16,-1,1,0,1,28522,21950,1,14001.5,1.4001,35.56,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,17,-1,1,0,1,26835,23203,1,13809.4,1.3809,35.08,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,18,-1,1,0,1,25234,24495,1,13617.6,1.3618,34.59,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,19,-1,1,0,1,23720,25829,1,13427.4,1.3427,34.11,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,20,-1,1,0,1,22431,27071,1,13253.6,1.3254,33.66,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,21,-1,1,0,1,21219,28348,1,13078.6,1.3079,33.22,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,22,-1,1,0,1,20087,29664,1,12904.0,1.2904,32.78,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,23,-1,1,0,1,19038,31018,1,12730.1,1.2730,32.33,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,24,-1,1,0,1,18127,32329,1,12564.0,1.2564,31.91,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,25,-1,1,0,1,17293,33676,1,12397.2,1.2397,31.49,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,26,-1,1,0,1,16539,35060,1,12229.3,1.2229,31.06,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,27,-1,1,0,1,15866,36482,1,12105.6,1.2106,30.75,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,28,-1,1,0,1,15066,38204,1,11928.9,1.1929,30.30,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,29,-1,1,0,1,14379,39847,1,11811.0,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,30,-1,1,0,1,13796,41416,1,11810.6,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,31,-1,1,0,1,13310,42919,1,11811.5,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,32,-1,1,0,1,12910,44359,1,11810.3,1.1810,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,33,-1,1,0,1,12589,45747,1,11810.6,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,34,-1,1,0,1,12147,48379,1,11811.8,1.1812,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,35,-1,1,0,1,11902,51024,1,11811.1,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,36,-1,1,0,1,11809,53562,1,11804.6,1.1805,29.98,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,37,-1,1,0,1,11704,59314,1,11648.0,1.1648,29.59,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,0,-1,1,0,1,11704,59314,1,11648.0,1.1648,29.59,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,1,-1,1,0,1,12090,61498,1,11810.7,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,2,-1,1,0,1,12521,63543,1,11811.3,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,3,-1,1,0,1,12993,65453,1,11810.9,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,4,-1,1,0,1,13503,67237,1,11811.1,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,5,-1,1,0,1,14049,68908,1,11810.6,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,6,-1,1,0,1,14630,70469,1,11810.9,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,7,-1,1,0,1,15241,71932,1,11811.7,1.1812,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,8,-1,1,0,1,15880,73306,1,11810.6,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,9,-1,1,0,1,16611,74720,1,11811.5,1.1812,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,10,-1,1,0,1,17370,76047,1,11810.8,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,11,-1,1,0,1,18952,78487,1,11810.4,1.1810,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,12,-1,1,0,1,20557,80658,1,11811.0,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,13,-1,1,0,1,22197,82715,1,11810.4,1.1810,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,14,-1,1,0,1,24469,84885,1,11810.1,1.1810,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,15,-1,1,0,1,26914,86951,1,11811.2,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,16,-1,1,0,1,29712,89002,1,11810.7,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,17,-1,1,0,1,31207,89971,1,11812.2,1.1812,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,18,-1,1,0,1,32769,90900,1,11810.5,1.1810,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,19,-1,1,0,1,34760,91964,1,11810.6,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,20,-1,1,0,1,36863,92959,1,11811.4,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,21,-1,1,0,1,39088,93882,1,11810.2,1.1810,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,22,-1,1,0,1,41443,94725,1,11812.0,1.1812,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,23,-1,1,0,1,43539,95148,1,11809.8,1.1810,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,24,-1,1,0,1,45517,95458,1,11809.7,1.1810,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,25,-1,1,0,1,47387,95662,1,11810.7,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,26,-1,1,0,1,49155,95769,1,11811.2,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,27,-1,1,0,1,50827,95784,1,11810.7,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,28,-1,1,0,1,52413,95715,1,11811.4,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,29,-1,1,0,1,53918,95571,1,11810.5,1.1811,30.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,30,-1,1,0,1,55351,95355,1,11859.9,1.1860,30.12,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,31,-1,1,0,1,56866,95044,1,11989.9,1.1990,30.45,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,32,-1,1,0,1,58308,94663,1,12197.9,1.2198,30.98,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,33,-1,1,0,1,61023,93738,1,12795.6,1.2796,32.50,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,34,-1,1,0,1,63574,92660,1,13564.8,1.3565,34.45,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,35,-1,1,0,1,66042,91501,1,14424.2,1.4424,36.64,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,36,-1,1,0,1,67440,90768,1,14986.9,1.4987,38.07,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,37,-1,1,0,1,68754,90011,1,15583.4,1.5583,39.58,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,6,2,39,38,-1,1,0,1,71158,88438,1,16861.4,1.6861,42.83,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,0,-1,1,0,1,71158,88438,1,16861.4,1.6861,42.83,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,1,-1,1,0,1,73290,86792,1,18244.1,1.8244,46.34,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,2,-1,1,0,1,75190,85085,1,18858.2,1.8858,47.90,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,3,-1,1,0,1,76397,83861,1,18416.8,1.8417,46.78,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,4,-1,1,0,1,77522,82614,1,18059.8,1.8060,45.87,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,5,-1,1,0,1,79574,80071,1,17593.1,1.7593,44.69,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,6,-1,1,0,1,81467,77452,1,17170.7,1.7171,43.61,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,7,-1,1,0,1,83283,74814,1,16666.4,1.6666,42.33,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,8,-1,1,0,1,84024,73216,1,16619.9,1.6620,42.21,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,9,-1,1,0,1,84693,71668,1,16580.0,1.6580,42.11,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,10,-1,1,0,1,85296,70169,1,16551.4,1.6551,42.04,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,11,-1,1,0,1,85836,68718,1,16542.1,1.6542,42.02,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,12,-1,1,0,1,86733,65947,1,16574.2,1.6574,42.10,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,13,-1,1,0,1,87408,63346,1,16625.8,1.6626,42.23,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,14,-1,1,0,1,87881,60898,1,16627.7,1.6628,42.23,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,15,-1,1,0,1,88175,58592,1,16505.1,1.6505,41.92,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,16,-1,1,0,1,88309,56415,1,16407.9,1.6408,41.68,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,17,-1,1,0,1,88309,54353,1,16499.8,1.6500,41.91,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,18,-1,1,0,1,88196,52420,1,16501.0,1.6501,41.91,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,19,-1,1,0,1,87993,50574,1,16432.5,1.6433,41.74,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,20,-1,1,0,1,87400,47090,1,16141.3,1.6141,41.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,21,-1,1,0,1,86751,44045,1,15733.3,1.5733,39.96,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,22,-1,1,0,1,86139,41086,1,15135.3,1.5135,38.44,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,23,-1,1,0,1,84956,38308,1,15030.2,1.5030,38.18,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,24,-1,1,0,1,83671,35746,1,14780.6,1.4781,37.54,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,25,-1,1,0,1,82298,33393,1,14511.8,1.4512,36.86,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,26,-1,1,0,1,80847,31240,1,14356.8,1.4357,36.47,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,27,-1,1,0,1,79332,29272,1,14275.4,1.4275,36.26,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,28,-1,1,0,1,77764,27485,1,14174.0,1.4174,36.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,29,-1,1,0,1,76156,25864,1,14084.7,1.4085,35.78,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,30,-1,1,0,1,74519,24404,1,13977.4,1.3977,35.50,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,31,-1,1,0,1,72064,22508,1,13891.5,1.3892,35.28,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,32,-1,1,0,1,69612,20907,1,13748.1,1.3748,34.92,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,33,-1,1,0,1,67204,19569,1,13767.7,1.3768,34.97,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,34,-1,1,0,1,64878,18462,1,13861.6,1.3862,35.21,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,35,-1,1,0,1,62332,17426,1,13994.3,1.3994,35.55,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,36,-1,1,0,1,61141,16992,1,14061.2,1.4061,35.72,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,7,2,38,37,-1,1,0,1,60013,16607,1,14133.9,1.4134,35.90,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,8,2,18,0,-1,1,0,1,30101,83009,1,16874.6,1.6875,42.86,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,8,2,18,1,-1,1,0,1,30399,81439,1,18270.4,1.8270,46.41,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,8,2,18,2,-1,1,0,1,30651,79785,1,19696.1,1.9696,50.03,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,8,2,18,3,-1,1,0,1,30857,78049,1,21154.8,2.1155,53.73,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,8,2,18,4,-1,1,0,1,31025,76243,1,22587.9,2.2588,57.37,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,8,2,18,5,-1,1,0,1,31206,73538,1,24575.8,2.4576,62.42,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,8,2,18,6,-1,1,0,1,31324,70720,1,26376.4,2.6376,67.00,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,8,2,18,7,-1,1,0,1,31423,64837,1,29476.2,2.9476,74.87,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,8,2,18,8,-1,1,0,1,31407,53375,1,31389.6,3.1390,79.73,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,8,2,18,9,-1,1,0,1,31486,51042,1,31313.8,3.1314,79.54,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,8,2,18,10,-1,1,0,1,31649,48747,1,31040.7,3.1041,78.84,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,8,2,18,11,-1,1,0,1,31893,46488,1,30541.3,3.0541,77.57,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,8,2,18,12,-1,1,0,1,32215,44263,1,30113.8,3.0114,76.49,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,8,2,18,13,-1,1,0,1,33014,40202,1,29404.4,2.9404,74.69,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,8,2,18,14,-1,1,0,1,34057,36247,1,28062.1,2.8062,71.28,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,8,2,18,15,-1,1,0,1,35304,32454,1,26350.9,2.6351,66.93,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,8,2,18,16,-1,1,0,1,36750,28749,1,24481.7,2.4482,62.18,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,8,2,18,17,-1,1,0,1,44946,11088,1,11053.3,1.1053,28.08,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,9,2,12,0,-1,1,0,1,83667,91788,1,8173.1,0.8173,20.76,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,9,2,12,1,-1,1,0,1,82316,91316,1,9580.4,0.9580,24.33,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,9,2,12,2,-1,1,0,1,80804,90894,1,11102.7,1.1103,28.20,,1
markers\2303-CP150-JULY\2303-CP 150 CPL.zip,aE70D.tmp,2303-B1-OUMO-5-SP24,0,9,2,12,3,-1,1,0,1,78325,90333,1,13533.7,1.3534,34.38,,1
